URL,Name,IMDB_Link,Amtiaz,Number_People,Country,Year,Rade,Num_Seasons,Total_Episodes,Publication,VoiceActors,Review,Tips,End,Description,Characters,InformativeMessages,PositiveAndNegative,SummaryStory,Screening,Critics,Conclusion,Introduction,Total_Words,Num_Titles,Is_Doblele,Total_Target_Words,About_Words,Story_Words,Release_Date_Words,Review_Words,Final_Words,Informative_Words,Positive_Negative_Words,Summary_Words,Screening_Words,Critics_Words,Conclusion_Words,Introduction_Words,Voice_Actor_Words,Series,Animation,Western,Adventure,Comedy,Family,Fantasy,Mystery,Action,Romance,Drama,SciFi,ShortFilm,Crime,Musical,Korean,Thriller,Anime,Music
https://myket.ir/video/v-971Y3NY1LQ/jujutsu-kaisen,انیمیشن نبرد جادویی,۸.۵,96,"۸,۲۲۹",ژاپن ,2020,رده سنی ۱۸+,2,47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1440,7,1,7,16,251,186,438,40,0,0,0,0,0,0,0,509,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://myket.ir/video/v-68DQWRHXJI/the-boss-baby-2-family-business,انیمیشن بچه رئیس : تجارت خانوادگی,۵.۹,89,"۶,۳۹۵",آمریکا ,2021,رده سنی ۷+,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,691,7,1,8,15,327,0,139,43,0,0,0,0,0,0,0,127,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-558GVSJSOZ/the-boss-baby-christmas-bonus,انیمیشن بچه رئیس: هدیه کریسمس,۵.۱,86,"۴,۷۵۶",آمریکا ,2022,رده سنی ۱۸+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,1,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-HWW5S11H6X/the-boss-baby-back-in-business,انیمیشن بچه رئیس: بازگشت به کار,۶.۵,85,"۳,۴۶۵",آمریکا ,2018,رده سنی ۷+,4,49,0,1,0,1,0,0,0,0,1,0,0,0,1,0,812,7,1,9,36,649,0,0,0,0,82,0,0,0,45,0,34,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-V1G874C2RJ/the-boss-baby,انیمیشن بچه رئیس,۶.۳,86,"۵,۷۰۹",آمریکا ,2017,رده سنی ۳+,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,867,7,1,14,16,684,0,0,0,0,116,0,0,0,51,0,49,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-XV0IPDMBF1/the-boss-baby-back-in-the-crib,انیمیشن بچه رئیس بازگشت به گهواره,۶.۰,88,"۷,۱۷۱",آمریکا ,2022,رده سنی ۷+,2,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,964,7,1,5,18,783,0,0,0,0,122,0,0,0,41,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-WYHO5M0U85/ultimate-spider-man,انیمیشن مرد عنکبوتی نهایی,۷.۲,90,"۴,۰۳۷",آمریکا ,2012,رده سنی ۳+,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,1,0,30,78,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-N9UMRYFB49/shakunetsu-kabaddi,انیمیشن کبدی کاران,۷.۰,89,۹۵۰,ژاپن ,2021,رده سنی ۱۸+,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,1,0,29,171,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-Y6W7PD9OL3/invincible,انیمیشن شکست ناپذیر,۸.۷,91,"۱,۰۲۰",آمریکا ,2021,رده سنی ۱۸+,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,1,0,28,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://myket.ir/video/v-BGCMH7G8S1/moon-girl-and-devil-dinosaur,انیمیشن دختر ماه مارول و دایناسور شیطان,۷.۷,82,۵۶۰,آمریکا ,2023,رده سنی ۷+,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,1,0,36,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-WS5IDBWH3T/the-last-summoner,انیمیشن آخرین احضار کننده,۶.۵,92,"۲,۶۱۱",چین ,2022,رده سنی ۱۳+,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2,1,0,31,131,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-VUYVMEUELN/the-spectacular-spider-man,انیمیشن مرد عنکبوتی خارق العاده,۸.۴,92,۹۱,آمریکا ,2008,رده سنی ۷+,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,1,0,32,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-IRSBS82ZW1/hit-monkey,انیمیشن میمون آدمکش,۷.۸,90,۵۵۳,آمریکا ,2021,رده سنی ۱۸+,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,1,0,28,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-372XPK9LZL/teen-titans-go-vs-teen-titans,انیمیشن تایتان های نوجوان به پیش,۶.۸,89,"۲,۲۵۶",آمریکا ,2019,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,1,0,36,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
https://myket.ir/video/v-H6I8222TX3/spies-in-disguise,انیمیشن جاسوسان نامحسوس,۶.۸,94,"۱,۶۸۶",بریتانیا ,2019,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,2,1,2,30,378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://myket.ir/video/v-B2KUS2KANR/lego-star-wars-terrifying-tales,انیمیشن لگو جنگ ستارگان داستان های ترسناک,۶.۱,86,۷۲۵,آمریکا ,2021,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,1,0,36,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
https://myket.ir/video/v-5KC3PDCZT9/suicide-squad-isekai,انیمیشن جوخه انتحار: دنیای دیگر,۶.۳,92,۷۵۸,ژاپن ,2024,رده سنی ۱۸+,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2,1,0,32,170,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-Z2WUP9C9PM/a-christmas-carol,انیمیشن سرود کریسمس,۶.۸,89,۳۸۲,آمریکا ,2009,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,1,0,30,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-EDYTEL0YRP/watchmen-chapter-ii,انیمیشن نگهبانان: بخش دوم,۷.۰,71,۱۹,آمریکا ,2024,رده سنی ۱۸+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,0,31,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
https://myket.ir/video/v-59GDBNZ497/over-the-sky,انیمیشن بر فراز آسمان,۵.۳,93,۴۹۸,ژاپن ,2020,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,1,0,31,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-QBXGPR4X4D/the-tigers-apprentice,انیمیشن شاگرد ببر,۵.۷,94,"۲,۱۰۷",آمریکا ,2024,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,1,0,31,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-5ENSG8JJ82/mobile-suit-gundam-hathaway,انیمیشن موبایل سوت گاندام: هاتاوی,۶.۶,88,۵۰,ژاپن ,2021,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,1,0,33,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-2HI072059Q/to-gerard,انیمیشن به: جرارد,۷.۲,88,۱۴۷,آمریکا ,2020,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,0,0,29,166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
https://myket.ir/video/v-KE0IOKBCA1/spider-man-into-the-spider-verse,انیمیشن مرد عنکبوتی درون دنیای عنکبوتی,۸.۴,93,"۵,۹۹۰",آمریکا ,2018,رده سنی ۷+,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,884,7,1,9,18,313,0,157,0,0,0,0,0,0,65,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-UP7K9YFW1S/big-hero-6,انیمیشن ۶ ابر قهرمان,۷.۸,91,"۵,۸۴۸",آمریکا ,2014,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,1,0,31,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://myket.ir/video/v-2EP9XCLDYG/inside-out,انیمیشن درون و بیرون,۸.۱,94,"۲,۹۵۱",آمریکا ,2015,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2,1,1,30,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-820XPDVWK1/coco,انیمیشن کوکو,۸.۴,92,"۲,۷۱۶",آمریکا ,2017,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2,1,1,27,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://myket.ir/video/v-VKZJZ04IGZ/brave,انیمیشن شجاع,۷.۱,91,"۱,۷۹۵",آمریکا ,2012,رده سنی ۳+,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1400,7,1,17,16,118,0,457,83,0,0,166,142,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-R102N3HY4U/kreepaway-kamp,انیمیشن باب اسفنجی: کمپ ترس و فرار,۵.۶,90,"۱,۷۲۳",آمریکا ,2024,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,1,0,33,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-TQYHYTJXV4/spongebob-squarepants,انیمیشن باب اسفنجی,NA,88,"۲۷,۳۹۴",آمریکا ,1999,رده سنی ۷+,13,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1542,7,1,16,16,304,171,523,99,0,0,0,0,0,0,0,429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-UOSEUO91XE/miraculous-tales-of-ladybug-and-cat-noir,انیمیشن ماجراجویی در پاریس : افسانه دختر کفشدوزکی و گربه سیاه,۷.۵,89,"۵۵,۱۴۰",فرانسه ,2015,رده سنی ۷+,5,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,1,0,42,108,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-EBR3IQNZTP/minions-the-rise-of-gru,انیمیشن مینیون ها: خیزش گورو,۶.۵,91,"۷,۱۷۶",آمریکا ,2022,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2,1,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-TSW81GPFZ6/minions-and-monsters,انیمیشن مینیون ها و هیولاها,۶.۸,86,۵۰۲,فرانسه ,2021,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,0,32,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://myket.ir/video/v-DPDEN23WMF/minions-and-more-1,انیمیشن مینیون ها و بیشتر ۱,۶.۵,82,"۲,۵۳۲",فرانسه ,2022,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,1,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-RD36Z4T2KU/minions-and-more-2,انیمیشن مینیون ها و بیشتر ۲,۶.۴,83,"۱,۴۲۴",فرانسه ,2022,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,1,0,34,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-B9RMB559K3/mooned,انیمیشن به شکل ماه,۶.۱,82,۵۶۴,آمریکا ,2023,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,1,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://myket.ir/video/v-VNCRWLV1OL/training-wheels,انیمیشن سه چرخه,۶.۹,75,"۱,۹۳۷",آمریکا ,2013,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,29,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
https://myket.ir/video/v-2Y5ZSG9CAT/cro-minion,انیمیشن مینیون های غارنشین,۶.۱,79,"۱,۴۵۳",ژاپن ,2015,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
https://myket.ir/video/v-5CJ44MXRK0/yellow-is-the-new-black,انیمیشن زرد سیاه جدید است,۶.۳,82,"۱,۷۵۲",آمریکا ,2018,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
https://myket.ir/video/v-CSQ7RE51QO/despicable-me-2-3-mini-movie-collection,انیمیشن من نفرت انگیز: سه داستان کوتاه,۷.۳,83,"۱,۴۸۹",آمریکا ,2014,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,37,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
https://myket.ir/video/v-H6KF4KW4TK/ben-10,انیمیشن بن تن,۲.۸,85,"۴,۹۵۵",آمریکا ,2016,رده سنی ۳+,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,1,0,29,105,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://myket.ir/video/v-INRKL75KVP/paw-patrol-the-mighty-movie,انیمیشن سگ های نگهبان: نیرومند و قوی,۶.۰,87,"۴,۴۸۲",آمریکا ,2023,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,1,0,36,113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-8NN5TNKBEM/kung-fu-panda,انیمیشن پاندای کونگ فو کار,۷.۶,92,"۲,۱۴۴",آمریکا ,2008,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2,1,0,32,173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-4V4X94MZIM/zootopia,انیمیشن زوتوپیا,۸.۰,92,"۳,۹۵۷",آمریکا ,2016,رده سنی ۳+,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,913,7,1,10,17,127,0,90,0,0,90,0,0,0,50,0,74,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
https://myket.ir/video/v-DP2Z8FWVSK/rango,انیمیشن رنگو,۷.۳,91,۹۳۱,آمریکا ,2011,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,1,0,27,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-3C7ZKXAMLG/toy-story-4,انیمیشن داستان اسباب بازی ۴,۷.۷,87,"۲,۳۱۱",آمریکا ,2019,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,1,0,32,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-D38BZJHPIR/soul,انیمیشن روح,۸.۰,94,"۲,۳۱۴",آمریکا ,2020,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,1,0,27,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-ZAXUGZRV4M/the-incredibles,انیمیشن شگفت انگیزان,۸.۰,89,"۲,۵۰۱",آمریکا ,2004,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2,1,0,29,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-RP64SVCUQI/toy-story-3,انیمیشن داستان اسباب بازی ۳,۸.۳,89,"۵,۵۴۱",آمریکا ,2010,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,1,0,32,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-BD9V43FON8/up,انیمیشن بالا,۸.۳,91,۸۵۰,آمریکا ,2009,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,1,0,27,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-EMG3WV5ARP/guillermo-del-toros-pinocchio,انیمیشن پینوکیوی دل تورو,۷.۶,80,۳۸۶,آمریکا ,2022,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,1,0,33,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
https://myket.ir/video/v-VA89M6HGYP/happy-feet,انیمیشن خوش قدم,۶.۴,82,۸۵,استرالیا ,2006,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,1,1,29,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-A8ET66U5M9/shrek,انیمیشن شرک,۷.۹,89,"۲,۳۹۶",آمریکا ,2001,رده سنی ۷+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2,1,0,27,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-F4X5ZW3AYI/wall%C2%B7e,انیمیشن وال - ای,۸.۴,94,۷۰۵,آمریکا ,2008,رده سنی ۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,2,1,0,29,367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-51EB7Q4NT4/the-tom-and-jerry-show,انیمیشن تام و جری شو,۷.۱,84,۷۶۴,آمریکا ,2011,رده سنی ۷+,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,0,0,34,75,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-DDKD8AXZ83/spy-x-family,انیمیشن جاسوس × خانواده,۸.۳,96,"۱۳,۸۴۵",ژاپن ,2022,رده سنی ۱۳+,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,1,0,31,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://myket.ir/video/v-H055STICYK/morph,انیمیشن مورف,۸.۱,81,"۲,۵۳۲",بریتانیا ,2014,رده سنی ۳+,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,1,27,64,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-FUEGZV0712/talking-tom-heroes,انیمیشن تام سخنگو: قهرمانان,۶.۹,81,"۱,۱۷۲",آمریکا ,2019,رده سنی ۷+,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,31,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-UGPXLAGA2I/one-piece,انیمیشن وان پیس,۸.۹,90,"۴,۵۵۳",ژاپن ,1999,رده سنی ۱۳+,1,600,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1463,7,1,8,18,368,126,479,43,0,0,0,0,0,0,0,429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-3WM8DBQGUW/pink-panther-and-pals,انیمیشن پلنگ صورتی و دوستان,۶.۶,87,"۲,۱۱۸",آمریکا ,2010,رده سنی ۳+,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,33,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-W9I9G7PUOJ/grizzy-and-the-lemmings,انیمیشن گریزی و موش کوچولو ها,۷.۲,84,"۱۰,۸۶۵",فرانسه ,2017,رده سنی ۷+,3,234,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1325,7,0,10,21,397,217,353,64,0,0,0,0,0,0,0,273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-XPBOSH9XNG/mashiny-skazki,انیمیشن قصه‌های ماشا,۶.۳,77,"۱,۹۲۹",روسیه ,2011,رده سنی ۷+,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,1,0,29,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-2VU9SPBMNG/cocomelon,انیمیشن کوکوملون,۴.۵,66,"۴,۹۸۴",آمریکا ,2018,رده سنی ۳+,5,32,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1415,7,0,8,18,295,182,553,67,0,0,0,0,0,0,0,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-OR3BELSEYC/spidey-and-his-amazing-friends,انیمیشن اسپایدی و دوستان شگفت انگیزش,۵.۸,79,"۵,۴۳۷",آمریکا ,2021,رده سنی ۷+,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,1,0,35,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-W5GA53MUR3/clash-of-clans-shorts,انیمیشن داستان‌های کلش اف کلنز,NA,89,"۴,۳۰۸",فنلاند ,2023,رده سنی ۷+,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,1,33,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-T7PGZIY0OC/blue-lock,انیمیشن قفل آبی,۸.۲,95,"۵,۹۰۰",ژاپن ,2022,رده سنی ۱۳+,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,1,1,29,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://myket.ir/video/v-A14KS5I6D9/superkitties,انیمیشن گربه های نگهبان,۶.۴,80,۶۷۲,آمریکا ,2023,رده سنی ۳+,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,1,0,29,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-MP5406GTC0/pj-masks,انیمیشن گروه شب نقاب,۵.۳,79,"۵,۴۱۵",فرانسه ,2015,رده سنی ۳+,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,1,0,30,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-PJA6HS2YLH/sonic-prime,انیمیشن سونیک پرایم,۷.۳,90,"۱۱,۵۸۶",آمریکا ,2022,رده سنی ۷+,3,23,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1380,7,1,9,14,330,156,384,57,0,0,0,0,0,0,0,439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://myket.ir/video/v-KJQGL97JEV/leo,انیمیشن لئو,۷.۰,93,"۲,۳۳۴",استرالیا ,2023,رده سنی ۱۳+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,3,1,6,27,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://myket.ir/video/v-8ERNV01PY9/talking-tom-and-friends-minis,انیمیشن تام سخنگو مینی,NA,84,۵۵۱,آمریکا ,2019,رده سنی ۳+,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,33,42,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
